date,status,price,buy_conf,sell_conf,buy_action,current_return,sell_action
2024-03-15,holding,19682.5,,0.9999938011169434,,1.123485513558314,HOLD
2024-03-18,holding,19879.85,,0.9999938011169434,,1.1347503359183155,HOLD
2024-03-19,holding,19857.2,,0.9999938011169434,,1.1334574642362583,HOLD
2024-03-20,holding,19784.45,,0.9999938011169434,,1.1293048631382592,HOLD
2024-03-21,holding,20199.09,,0.9999938011169434,,1.1529726915818928,HOLD
2024-03-22,holding,20228.43,,0.9999938011169434,,1.1546474313236839,HOLD
2024-03-25,holding,20192.25,,0.9999938011169434,,1.1525822614580397,HOLD
2024-03-26,holding,20126.49,,0.9999938011169434,,1.1488286525480134,HOLD
2024-03-27,holding,20200.12,,0.9999938011169434,,1.1530314844221805,HOLD
2024-03-28,holding,20146.55,,0.9999938011169434,,1.149973685922939,HOLD
2024-03-29,holding,20294.45,,0.9999938011169434,,1.1584158811448508,HOLD
2024-04-01,holding,20222.33,,0.9999938011169434,,1.154299240716154,HOLD
2024-04-02,holding,20466.57,,0.9999938011169434,,1.168240564319938,HOLD
2024-04-03,holding,20337.6,,0.9999938011169434,,1.1608789015899181,HOLD
2024-04-08,holding,20417.7,,0.9999938011169434,,1.1654510438297772,HOLD
2024-04-09,holding,20796.2,,0.9999938011169434,,1.1870559856248653,HOLD
2024-04-10,holding,20763.53,,0.9999938011169434,,1.1851911680596194,HOLD
2024-04-11,holding,20753.22,,0.9999938011169434,,1.1846026688524667,HOLD
2024-04-12,holding,20736.57,,0.9999938011169434,,1.1836522797351925,HOLD
2024-04-15,holding,20449.77,,0.9999938011169434,,1.1672816131385446,HOLD
2024-04-16,holding,19901.96,,0.9999938011169434,,1.1360123841695426,HOLD
2024-04-17,holding,20213.33,,0.9999938011169434,,1.1537855168689788,HOLD
2024-04-18,holding,20301.2,,0.9999938011169434,,1.1588011740302322,HOLD
2024-04-19,holding,19527.12,,0.9999938011169434,,1.1146163567389724,HOLD
2024-04-22,holding,19411.22,,0.9999938011169434,,1.1080007351959058,HOLD
2024-04-23,holding,19599.28,,0.9999938011169434,,1.1187352803847677,HOLD
2024-04-24,holding,20131.74,,0.9999938011169434,,1.1491283247921988,HOLD
2024-04-25,holding,19857.42,,0.9999938011169434,,1.1334700219303002,HOLD
2024-04-26,holding,20120.51,,0.9999938011169434,,1.148487311591779,HOLD
2024-04-29,holding,20495.52,,0.9999938011169434,,1.1698930426950183,HOLD
2024-04-30,holding,20396.6,,0.9999938011169434,,1.1642466468102886,HOLD
2024-05-02,holding,20222.44,,0.9999938011169434,,1.1543055195631748,HOLD
2024-05-03,holding,20330.32,,0.9999938011169434,,1.1604633560779811,HOLD
2024-05-06,holding,20523.31,,0.9999938011169434,,1.1714793077742403,HOLD
2024-05-07,holding,20653.53,,0.9999938011169434,,1.1789123210385897,HOLD
2024-05-08,holding,20700.51,,0.9999938011169434,,1.181593959520844,HOLD
2024-05-09,holding,20560.77,,0.9999938011169434,,1.173617540587038,HOLD
2024-05-10,holding,20708.84,,0.9999938011169434,,1.1820694394816185,HOLD
2024-05-13,holding,20857.71,,0.9999938011169434,,1.1905670027181698,HOLD
2024-05-14,holding,20985.85,,0.9999938011169434,,1.1978812886933947,HOLD
2024-05-15,holding,21147.21,,0.9999938011169434,,1.2070917864689705,HOLD
2024-05-16,holding,21304.26,,0.9999938011169434,,1.2160562676021767,HOLD
2024-05-17,holding,21258.47,,0.9999938011169434,,1.2134425548286047,HOLD
2024-05-20,holding,21271.63,,0.9999938011169434,,1.2141937332540298,HOLD
2024-05-21,holding,21236.75,,0.9999938011169434,,1.2122027679440885,HOLD
2024-05-22,holding,21551.83,,0.9999938011169434,,1.230187669029416,HOLD
2024-05-23,holding,21607.43,,0.9999938011169434,,1.233361340796409,HOLD
2024-05-24,holding,21565.34,,0.9999938011169434,,1.2309588256044532,HOLD
2024-05-27,holding,21803.77,,0.9999938011169434,,1.244568511924672,HOLD
2024-05-28,holding,21858.41,,0.9999938011169434,,1.2476873864812998,HOLD
2024-05-29,holding,21662.5,,0.9999938011169434,,1.2365047599368462,HOLD
2024-05-30,holding,21364.48,,0.9999938011169434,,1.2194936509440533,HOLD
2024-05-31,holding,21174.22,,0.9999938011169434,,1.2086335288147707,HOLD
2024-06-03,holding,21536.76,,0.9999938011169434,,1.2293274669875347,HOLD
2024-06-04,holding,21356.62,,0.9999938011169434,,1.219044998784187,HOLD
2024-06-05,holding,21484.88,,0.9999938011169434,,1.2263661344107075,HOLD
2024-06-06,holding,21902.7,,0.9999938011169434,,1.2502154786136763,HOLD
2024-06-07,holding,21858.38,,0.9999938011169434,,1.247685674068476,HOLD
2024-06-11,holding,21792.12,,0.9999938011169434,,1.2439035249447177,HOLD
2024-06-12,holding,22048.96,,0.9999938011169434,,1.258564061934547,HOLD
2024-06-13,holding,22312.04,,0.9999938011169434,,1.2735807807917512,HOLD
2024-06-14,holding,22504.72,,0.9999938011169434,,1.2845790375554966,HOLD
